id;id_provincia;nome
5903;71;Alberona
5904;71;Anzano
5905;71;Apricena
5906;71;Ascoli
5907;71;Biccari
5908;71;Bovino
5909;71;Cagnano
5910;71;Candela
5911;71;Carapelle
5912;71;Carlantino
5913;71;Carpino
5914;71;Casalnuovo
5915;71;Casalvecchio
5916;71;Castelluccio
5917;71;Castelluccio
5918;71;Castelnuovo
5919;71;Celenza
5920;71;Celle
5921;71;Cerignola
5922;71;Chieuti
5923;71;Deliceto
5924;71;Faeto
5925;71;Foggia
5926;71;Ischitella
5927;71;Isole
5928;71;Lesina
5929;71;Lucera
5930;71;Manfredonia
5931;71;Mattinata
5932;71;Monteleone
5933;71;Monte
5934;71;Motta
5935;71;Orsara
5936;71;Orta
5937;71;Panni
5938;71;Peschici
5939;71;Pietramontecorvino
5940;71;Poggio
5941;71;Rignano
5942;71;Rocchetta
5943;71;Rodi
5944;71;Roseto
5945;71;San
5946;71;San
5947;71;San
5948;71;San
5949;71;San
5950;71;San
5951;71;Sant'Agata
5952;71;Serracapriola
5953;71;Stornara
5954;71;Stornarella
5955;71;Torremaggiore
5956;71;Troia
5957;71;Vico
5958;71;Vieste
5959;71;Volturara
5960;71;Volturino
5961;71;Ordona
5962;71;Zapponeta
5963;72;Acquaviva
5964;72;Adelfia
5965;72;Alberobello
5966;72;Altamura
5967;72;Bari
5968;72;Binetto
5969;72;Bitetto
5970;72;Bitonto
5971;72;Bitritto
5972;72;Capurso
5973;72;Casamassima
5974;72;Cassano
5975;72;Castellana
5976;72;Cellamare
5977;72;Conversano
5978;72;Corato
5979;72;Gioia
5980;72;Giovinazzo
5981;72;Gravina
5982;72;Grumo
5983;72;Locorotondo
5984;72;Modugno
5985;72;Mola
5986;72;Molfetta
5987;72;Monopoli
5988;72;Noci
5989;72;Noicattaro
5990;72;Palo
5991;72;Poggiorsini
5992;72;Polignano
5993;72;Putignano
5994;72;Rutigliano
5995;72;Ruvo
5996;72;Sammichele
5997;72;Sannicandro
5998;72;Santeramo
5999;72;Terlizzi
6000;72;Toritto
6001;72;Triggiano
6002;72;Turi
6003;72;Valenzano
6004;73;Avetrana
6005;73;Carosino
6006;73;Castellaneta
6007;73;Crispiano
6008;73;Faggiano
6009;73;Fragagnano
6010;73;Ginosa
6011;73;Grottaglie
6012;73;Laterza
6013;73;Leporano
6014;73;Lizzano
6015;73;Manduria
6016;73;Martina
6017;73;Maruggio
6018;73;Massafra
6019;73;Monteiasi
6020;73;Montemesola
6021;73;Monteparano
6022;73;Mottola
6023;73;Palagianello
6024;73;Palagiano
6025;73;Pulsano
6026;73;Roccaforzata
6027;73;San
6028;73;San
6029;73;Sava
6030;73;Taranto
6031;73;Torricella
6032;73;Statte
6033;74;Brindisi
6034;74;Carovigno
6035;74;Ceglie
6036;74;Cellino
6037;74;Cisternino
6038;74;Erchie
6039;74;Fasano
6040;74;Francavilla
6041;74;Latiano
6042;74;Mesagne
6043;74;Oria
6044;74;Ostuni
6045;74;San
6046;74;San
6047;74;San
6048;74;San
6049;74;San
6050;74;Torchiarolo
6051;74;Torre
6052;74;Villa
6053;75;Acquarica
6054;75;Alessano
6055;75;Alezio
6056;75;Alliste
6057;75;Andrano
6058;75;Aradeo
6059;75;Arnesano
6060;75;Bagnolo
6061;75;Botrugno
6062;75;Calimera
6063;75;Campi
6064;75;Cannole
6065;75;Caprarica
6066;75;Carmiano
6067;75;Carpignano
6068;75;Casarano
6069;75;Castri
6070;75;Castrignano
6071;75;Castrignano
6072;75;Cavallino
6073;75;Collepasso
6074;75;Copertino
6075;75;Corigliano
6076;75;Corsano
6077;75;Cursi
6078;75;Cutrofiano
6079;75;Diso
6080;75;Gagliano
6081;75;Galatina
6082;75;Galatone
6083;75;Gallipoli
6084;75;Giuggianello
6085;75;Giurdignano
6086;75;Guagnano
6087;75;Lecce
6088;75;Lequile
6089;75;Leverano
6090;75;Lizzanello
6091;75;Maglie
6092;75;Martano
6093;75;Martignano
6094;75;Matino
6095;75;Melendugno
6096;75;Melissano
6097;75;Melpignano
6098;75;Miggiano
6099;75;Minervino
6100;75;Monteroni
6101;75;Montesano
6102;75;Morciano
6103;75;Muro
6104;75;Nardò
6105;75;Neviano
6106;75;Nociglia
6107;75;Novoli
6108;75;Ortelle
6109;75;Otranto
6110;75;Palmariggi
6111;75;Parabita
6112;75;Patù
6113;75;Poggiardo
6114;75;Presicce
6115;75;Racale
6116;75;Ruffano
6117;75;Salice
6118;75;Salve
6119;75;Sanarica
6120;75;San
6121;75;San
6122;75;Sannicola
6123;75;San
6124;75;Santa
6125;75;Scorrano
6126;75;Seclì
6127;75;Sogliano
6128;75;Soleto
6129;75;Specchia
6130;75;Spongano
6131;75;Squinzano
6132;75;Sternatia
6133;75;Supersano
6134;75;Surano
6135;75;Surbo
6136;75;Taurisano
6137;75;Taviano
6138;75;Tiggiano
6139;75;Trepuzzi
6140;75;Tricase
6141;75;Tuglie
6142;75;Ugento
6143;75;Uggiano
6144;75;Veglie
6145;75;Vernole
6146;75;Zollino
6147;75;San
6148;75;Castro
6149;75;Porto
6150;76;Abriola
6151;76;Acerenza
6152;76;Albano
6153;76;Anzi
6154;76;Armento
6155;76;Atella
6156;76;Avigliano
6157;76;Balvano
6158;76;Banzi
6159;76;Baragiano
6160;76;Barile
6161;76;Bella
6162;76;Brienza
6163;76;Brindisi
6164;76;Calvello
6165;76;Calvera
6166;76;Campomaggiore
6167;76;Cancellara
6168;76;Carbone
6169;76;San
6170;76;Castelgrande
6171;76;Castelluccio
6172;76;Castelluccio
6173;76;Castelmezzano
6174;76;Castelsaraceno
6175;76;Castronuovo
6176;76;Cersosimo
6177;76;Chiaromonte
6178;76;Corleto
6179;76;Episcopia
6180;76;Fardella
6181;76;Filiano
6182;76;Forenza
6183;76;Francavilla
6184;76;Gallicchio
6185;76;Genzano
6186;76;Grumento
6187;76;Guardia
6188;76;Lagonegro
6189;76;Latronico
6190;76;Laurenzana
6191;76;Lauria
6192;76;Lavello
6193;76;Maratea
6194;76;Marsico
6195;76;Marsicovetere
6196;76;Maschito
6197;76;Melfi
6198;76;Missanello
6199;76;Moliterno
6200;76;Montemilone
6201;76;Montemurro
6202;76;Muro
6203;76;Nemoli
6204;76;Noepoli
6205;76;Oppido
6206;76;Palazzo
6207;76;Pescopagano
6208;76;Picerno
6209;76;Pietragalla
6210;76;Pietrapertosa
6211;76;Pignola
6212;76;Potenza
6213;76;Rapolla
6214;76;Rapone
6215;76;Rionero
6216;76;Ripacandida
6217;76;Rivello
6218;76;Roccanova
6219;76;Rotonda
6220;76;Ruoti
6221;76;Ruvo
6222;76;San
6223;76;San
6224;76;San
6225;76;San
6226;76;San
6227;76;San
6228;76;Sant'Angelo
6229;76;Sant'Arcangelo
6230;76;Sarconi
6231;76;Sasso
6232;76;Satriano
6233;76;Savoia
6234;76;Senise
6235;76;Spinoso
6236;76;Teana
6237;76;Terranova
6238;76;Tito
6239;76;Tolve
6240;76;Tramutola
6241;76;Trecchina
6242;76;Trivigno
6243;76;Vaglio
6244;76;Venosa
6245;76;Vietri
6246;76;Viggianello
6247;76;Viggiano
6248;76;Ginestra
6249;76;Paterno
6250;77;Accettura
6251;77;Aliano
6252;77;Bernalda
6253;77;Calciano
6254;77;Cirigliano
6255;77;Colobraro
6256;77;Craco
6257;77;Ferrandina
6258;77;Garaguso
6259;77;Gorgoglione
6260;77;Grassano
6261;77;Grottole
6262;77;Irsina
6263;77;Matera
6264;77;Miglionico
6265;77;Montalbano
6266;77;Montescaglioso
6267;77;Nova
6268;77;Oliveto
6269;77;Pisticci
6270;77;Policoro
6271;77;Pomarico
6272;77;Rotondella
6273;77;Salandra
6274;77;San
6275;77;San
6276;77;Stigliano
6277;77;Tricarico
6278;77;Tursi
6279;77;Valsinni
6280;77;Scanzano
6281;78;Acquaformosa
6282;78;Acquappesa
6283;78;Acri
6284;78;Aiello
6285;78;Aieta
6286;78;Albidona
6287;78;Alessandria
6288;78;Altilia
6289;78;Altomonte
6290;78;Amantea
6291;78;Amendolara
6292;78;Aprigliano
6293;78;Belmonte
6294;78;Belsito
6295;78;Belvedere
6296;78;Bianchi
6297;78;Bisignano
6298;78;Bocchigliero
6299;78;Bonifati
6300;78;Buonvicino
6301;78;Calopezzati
6302;78;Caloveto
6303;78;Campana
6304;78;Canna
6305;78;Cariati
6306;78;Carolei
6307;78;Carpanzano
6308;78;Casole
6309;78;Cassano
6310;78;Castiglione
6311;78;Castrolibero
6312;78;Castroregio
6313;78;Castrovillari
6314;78;Celico
6315;78;Cellara
6316;78;Cerchiara
6317;78;Cerisano
6318;78;Cervicati
6319;78;Cerzeto
6320;78;Cetraro
6321;78;Civita
6322;78;Cleto
6323;78;Colosimi
6324;78;Corigliano
6325;78;Cosenza
6326;78;Cropalati
6327;78;Crosia
6328;78;Diamante
6329;78;Dipignano
6330;78;Domanico
6331;78;Fagnano
6332;78;Falconara
6333;78;Figline
6334;78;Firmo
6335;78;Fiumefreddo
6336;78;Francavilla
6337;78;Frascineto
6338;78;Fuscaldo
6339;78;Grimaldi
6340;78;Grisolia
6341;78;Guardia
6342;78;Lago
6343;78;Laino
6344;78;Laino
6345;78;Lappano
6346;78;Lattarico
6347;78;Longobardi
6348;78;Longobucco
6349;78;Lungro
6350;78;Luzzi
6351;78;Maierà
6352;78;Malito
6353;78;Malvito
6354;78;Mandatoriccio
6355;78;Mangone
6356;78;Marano
6357;78;Marano
6358;78;Marzi
6359;78;Mendicino
6360;78;Mongrassano
6361;78;Montalto
6362;78;Montegiordano
6363;78;Morano
6364;78;Mormanno
6365;78;Mottafollone
6366;78;Nocara
6367;78;Oriolo
6368;78;Orsomarso
6369;78;Paludi
6370;78;Panettieri
6371;78;Paola
6372;78;Papasidero
6373;78;Parenti
6374;78;Paterno
6375;78;Pedace
6376;78;Pedivigliano
6377;78;Piane
6378;78;Pietrafitta
6379;78;Pietrapaola
6380;78;Plataci
6381;78;Praia
6382;78;Rende
6383;78;Rocca
6384;78;Roggiano
6385;78;Rogliano
6386;78;Rose
6387;78;Roseto
6388;78;Rossano
6389;78;Rota
6390;78;Rovito
6391;78;San
6392;78;San
6393;78;San
6394;78;San
6395;78;San
6396;78;San
6397;78;Sangineto
6398;78;San
6399;78;San
6400;78;San
6401;78;San
6402;78;San
6403;78;San
6404;78;San
6405;78;San
6406;78;San
6407;78;San
6408;78;San
6409;78;Santa
6410;78;Santa
6411;78;Sant'Agata
6412;78;Santa
6413;78;Santa
6414;78;Santo
6415;78;San
6416;78;Saracena
6417;78;Scala
6418;78;Scalea
6419;78;Scigliano
6420;78;Serra
6421;78;Serra
6422;78;Spezzano
6423;78;Spezzano
6424;78;Spezzano
6425;78;Tarsia
6426;78;Terranova
6427;78;Terravecchia
6428;78;Torano
6429;78;Tortora
6430;78;Trebisacce
6431;78;Trenta
6432;78;Vaccarizzo
6433;78;Verbicaro
6434;78;Villapiana
6435;78;Zumpano
6436;79;Albi
6437;79;Amaroni
6438;79;Amato
6439;79;Andali
6440;79;Argusto
6441;79;Badolato
6442;79;Belcastro
6443;79;Borgia
6444;79;Botricello
6445;79;Caraffa
6446;79;Cardinale
6447;79;Carlopoli
6448;79;Catanzaro
6449;79;Cenadi
6450;79;Centrache
6451;79;Cerva
6452;79;Chiaravalle
6453;79;Cicala
6454;79;Conflenti
6455;79;Cortale
6456;79;Cropani
6457;79;Curinga
6458;79;Davoli
6459;79;Decollatura
6460;79;Falerna
6461;79;Feroleto
6462;79;Fossato
6463;79;Gagliato
6464;79;Gasperina
6465;79;Gimigliano
6466;79;Girifalco
6467;79;Gizzeria
6468;79;Guardavalle
6469;79;Isca
6470;79;Jacurso
6471;79;Magisano
6472;79;Maida
6473;79;Marcedusa
6474;79;Marcellinara
6475;79;Martirano
6476;79;Martirano
6477;79;Miglierina
6478;79;Montauro
6479;79;Montepaone
6480;79;Motta
6481;79;Nocera
6482;79;Olivadi
6483;79;Palermiti
6484;79;Pentone
6485;79;Petrizzi
6486;79;Petronà
6487;79;Pianopoli
6488;79;Platania
6489;79;San
6490;79;San
6491;79;San
6492;79;San
6493;79;San
6494;79;Santa
6495;79;Sant'Andrea
6496;79;San
6497;79;Satriano
6498;79;Sellia
6499;79;Sellia
6500;79;Serrastretta
6501;79;Sersale
6502;79;Settingiano
6503;79;Simeri
6504;79;Sorbo
6505;79;Soverato
6506;79;Soveria
6507;79;Soveria
6508;79;Squillace
6509;79;Stalettì
6510;79;Taverna
6511;79;Tiriolo
6512;79;Torre
6513;79;Vallefiorita
6514;79;Zagarise
6515;79;Lamezia
6516;80;Africo
6517;80;Agnana
6518;80;Anoia
6519;80;Antonimina
6520;80;Ardore
6521;80;Bagaladi
6522;80;Bagnara
6523;80;Benestare
6524;80;Bianco
6525;80;Bivongi
6526;80;Bova
6527;80;Bovalino
6528;80;Bova
6529;80;Brancaleone
6530;80;Bruzzano
6531;80;Calanna
6532;80;Camini
6533;80;Campo
6534;80;Candidoni
6535;80;Canolo
6536;80;Caraffa
6537;80;Cardeto
6538;80;Careri
6539;80;Casignana
6540;80;Caulonia
6541;80;Ciminà
6542;80;Cinquefrondi
6543;80;Cittanova
6544;80;Condofuri
6545;80;Cosoleto
6546;80;Delianuova
6547;80;Feroleto
6548;80;Ferruzzano
6549;80;Fiumara
6550;80;Galatro
6551;80;Gerace
6552;80;Giffone
6553;80;Gioia
6554;80;Gioiosa
6555;80;Grotteria
6556;80;Laganadi
6557;80;Laureana
6558;80;Locri
6559;80;Mammola
6560;80;Marina
6561;80;Maropati
6562;80;Martone
6563;80;Melicuccà
6564;80;Melicucco
6565;80;Melito
6566;80;Molochio
6567;80;Monasterace
6568;80;Montebello
6569;80;Motta
6570;80;Oppido
6571;80;Palizzi
6572;80;Palmi
6573;80;Pazzano
6574;80;Placanica
6575;80;Platì
6576;80;Polistena
6577;80;Portigliola
6578;80;Reggio
6579;80;Riace
6580;80;Rizziconi
6581;80;Roccaforte
6582;80;Roccella
6583;80;Roghudi
6584;80;Rosarno
6585;80;Samo
6586;80;San
6587;80;San
6588;80;San
6589;80;San
6590;80;San
6591;80;San
6592;80;San
6593;80;Santa
6594;80;Sant'Agata
6595;80;Sant'Alessio
6596;80;Sant'Eufemia
6597;80;Sant'Ilario
6598;80;Santo
6599;80;Scido
6600;80;Scilla
6601;80;Seminara
6602;80;Serrata
6603;80;Siderno
6604;80;Sinopoli
6605;80;Staiti
6606;80;Stignano
6607;80;Stilo
6608;80;Taurianova
6609;80;Terranova
6610;80;Varapodio
6611;80;Villa
6612;80;San
6613;81;Alcamo
6614;81;Buseto
6615;81;Calatafimi-Segesta
6616;81;Campobello
6617;81;Castellammare
6618;81;Castelvetrano
6619;81;Custonaci
6620;81;Erice
6621;81;Favignana
6622;81;Gibellina
6623;81;Marsala
6624;81;Mazara
6625;81;Paceco
6626;81;Pantelleria
6627;81;Partanna
6628;81;Poggioreale
6629;81;Salaparuta
6630;81;Salemi
6631;81;Santa
6632;81;San
6633;81;Trapani
6634;81;Valderice
6635;81;Vita
6636;81;Petrosino
6637;82;Alia
6638;82;Alimena
6639;82;Aliminusa
6640;82;Altavilla
6641;82;Altofonte
6642;82;Bagheria
6643;82;Balestrate
6644;82;Baucina
6645;82;Belmonte
6646;82;Bisacquino
6647;82;Bolognetta
6648;82;Bompietro
6649;82;Borgetto
6650;82;Caccamo
6651;82;Caltavuturo
6652;82;Campofelice
6653;82;Campofelice
6654;82;Campofiorito
6655;82;Camporeale
6656;82;Capaci
6657;82;Carini
6658;82;Castelbuono
6659;82;Casteldaccia
6660;82;Castellana
6661;82;Castronovo
6662;82;Cefalà
6663;82;Cefalù
6664;82;Cerda
6665;82;Chiusa
6666;82;Ciminna
6667;82;Cinisi
6668;82;Collesano
6669;82;Contessa
6670;82;Corleone
6671;82;Ficarazzi
6672;82;Gangi
6673;82;Geraci
6674;82;Giardinello
6675;82;Giuliana
6676;82;Godrano
6677;82;Gratteri
6678;82;Isnello
6679;82;Isola
6680;82;Lascari
6681;82;Lercara
6682;82;Marineo
6683;82;Mezzojuso
6684;82;Misilmeri
6685;82;Monreale
6686;82;Montelepre
6687;82;Montemaggiore
6688;82;Palazzo
6689;82;Palermo
6690;82;Partinico
6691;82;Petralia
6692;82;Petralia
6693;82;Piana
6694;82;Polizzi
6695;82;Pollina
6696;82;Prizzi
6697;82;Roccamena
6698;82;Roccapalumba
6699;82;San
6700;82;San
6701;82;San
6702;82;Santa
6703;82;Santa
6704;82;Sciara
6705;82;Sclafani
6706;82;Termini
6707;82;Terrasini
6708;82;Torretta
6709;82;Trabia
6710;82;Trappeto
6711;82;Ustica
6712;82;Valledolmo
6713;82;Ventimiglia
6714;82;Vicari
6715;82;Villabate
6716;82;Villafrati
6717;82;Scillato
6718;82;Blufi
6719;83;Alcara
6720;83;Alì
6721;83;Alì
6722;83;Antillo
6723;83;Barcellona
6724;83;Basicò
6725;83;Brolo
6726;83;Capizzi
6727;83;Capo
6728;83;Capri
6729;83;Caronia
6730;83;Casalvecchio
6731;83;Castel
6732;83;Castell'Umberto
6733;83;Castelmola
6734;83;Castroreale
6735;83;Cesarò
6736;83;Condrò
6737;83;Falcone
6738;83;Ficarra
6739;83;Fiumedinisi
6740;83;Floresta
6741;83;Fondachelli-Fantina
6742;83;Forza
6743;83;Francavilla
6744;83;Frazzanò
6745;83;Furci
6746;83;Furnari
6747;83;Gaggi
6748;83;Galati
6749;83;Gallodoro
6750;83;Giardini-Naxos
6751;83;Gioiosa
6752;83;Graniti
6753;83;Gualtieri
6754;83;Itala
6755;83;Leni
6756;83;Letojanni
6757;83;Librizzi
6758;83;Limina
6759;83;Lipari
6760;83;Longi
6761;83;Malfa
6762;83;Malvagna
6763;83;Mandanici
6764;83;Mazzarrà
6765;83;Merì
6766;83;Messina
6767;83;Milazzo
6768;83;Militello
6769;83;Mirto
6770;83;Mistretta
6771;83;Moio
6772;83;Monforte
6773;83;Mongiuffi
6774;83;Montagnareale
6775;83;Montalbano
6776;83;Motta
6777;83;Motta
6778;83;Naso
6779;83;Nizza
6780;83;Novara
6781;83;Oliveri
6782;83;Pace
6783;83;Pagliara
6784;83;Patti
6785;83;Pettineo
6786;83;Piraino
6787;83;Raccuja
6788;83;Reitano
6789;83;Roccafiorita
6790;83;Roccalumera
6791;83;Roccavaldina
6792;83;Roccella
6793;83;Rodì
6794;83;Rometta
6795;83;San
6796;83;San
6797;83;San
6798;83;San
6799;83;San
6800;83;San
6801;83;Santa
6802;83;Sant'Agata
6803;83;Sant'Alessio
6804;83;Santa
6805;83;Santa
6806;83;Sant'Angelo
6807;83;Santa
6808;83;San
6809;83;Santo
6810;83;Saponara
6811;83;Savoca
6812;83;Scaletta
6813;83;Sinagra
6814;83;Spadafora
6815;83;Taormina
6816;83;Torregrotta
6817;83;Tortorici
6818;83;Tripi
6819;83;Tusa
6820;83;Ucria
6821;83;Valdina
6822;83;Venetico
6823;83;Villafranca
6824;83;Terme
6825;83;Acquedolci
6826;83;Torrenova
6827;84;Agrigento
6828;84;Alessandria
6829;84;Aragona
6830;84;Bivona
6831;84;Burgio
6832;84;Calamonaci
6833;84;Caltabellotta
6834;84;Camastra
6835;84;Cammarata
6836;84;Campobello
6837;84;Canicattì
6838;84;Casteltermini
6839;84;Castrofilippo
6840;84;Cattolica
6841;84;Cianciana
6842;84;Comitini
6843;84;Favara
6844;84;Grotte
6845;84;Joppolo
6846;84;Lampedusa
6847;84;Licata
6848;84;Lucca
6849;84;Menfi
6850;84;Montallegro
6851;84;Montevago
6852;84;Naro
6853;84;Palma
6854;84;Porto
6855;84;Racalmuto
6856;84;Raffadali
6857;84;Ravanusa
6858;84;Realmonte
6859;84;Ribera
6860;84;Sambuca
6861;84;San
6862;84;San
6863;84;Santa
6864;84;Santa
6865;84;Sant'Angelo
6866;84;Santo
6867;84;Sciacca
6868;84;Siculiana
6869;84;Villafranca
6870;85;Acquaviva
6871;85;Bompensiere
6872;85;Butera
6873;85;Caltanissetta
6874;85;Campofranco
6875;85;Delia
6876;85;Gela
6877;85;Marianopoli
6878;85;Mazzarino
6879;85;Milena
6880;85;Montedoro
6881;85;Mussomeli
6882;85;Niscemi
6883;85;Resuttano
6884;85;Riesi
6885;85;San
6886;85;Santa
6887;85;Serradifalco
6888;85;Sommatino
6889;85;Sutera
6890;85;Vallelunga
6891;85;Villalba
6892;86;Agira
6893;86;Aidone
6894;86;Assoro
6895;86;Barrafranca
6896;86;Calascibetta
6897;86;Catenanuova
6898;86;Centuripe
6899;86;Cerami
6900;86;Enna
6901;86;Gagliano
6902;86;Leonforte
6903;86;Nicosia
6904;86;Nissoria
6905;86;Piazza
6906;86;Pietraperzia
6907;86;Regalbuto
6908;86;Sperlinga
6909;86;Troina
6910;86;Valguarnera
6911;86;Villarosa
6912;87;Aci
6913;87;Aci
6914;87;Aci
6915;87;Acireale
6916;87;Aci
6917;87;Adrano
6918;87;Belpasso
6919;87;Biancavilla
6920;87;Bronte
6921;87;Calatabiano
6922;87;Caltagirone
6923;87;Camporotondo
6924;87;Castel
6925;87;Castiglione
6926;87;Catania
6927;87;Fiumefreddo
6928;87;Giarre
6929;87;Grammichele
6930;87;Gravina
6931;87;Licodia
6932;87;Linguaglossa
6933;87;Maletto
6934;87;Mascali
6935;87;Mascalucia
6936;87;Militello
6937;87;Milo
6938;87;Mineo
6939;87;Mirabella
6940;87;Misterbianco
6941;87;Motta
6942;87;Nicolosi
6943;87;Palagonia
6944;87;Paternò
6945;87;Pedara
6946;87;Piedimonte
6947;87;Raddusa
6948;87;Ramacca
6949;87;Randazzo
6950;87;Riposto
6951;87;San
6952;87;San
6953;87;San
6954;87;San
6955;87;San
6956;87;Sant'Agata
6957;87;Sant'Alfio
6958;87;Santa
6959;87;Santa
6960;87;Scordia
6961;87;Trecastagni
6962;87;Tremestieri
6963;87;Valverde
6964;87;Viagrande
6965;87;Vizzini
6966;87;Zafferana
6967;87;Mazzarrone
6968;87;Maniace
6969;87;Ragalna
6970;88;Acate
6971;88;Chiaramonte
6972;88;Comiso
6973;88;Giarratana
6974;88;Ispica
6975;88;Modica
6976;88;Monterosso
6977;88;Pozzallo
6978;88;Ragusa
6979;88;Santa
6980;88;Scicli
6981;88;Vittoria
6982;89;Augusta
6983;89;Avola
6984;89;Buccheri
6985;89;Buscemi
6986;89;Canicattini
6987;89;Carlentini
6988;89;Cassaro
6989;89;Ferla
6990;89;Floridia
6991;89;Francofonte
6992;89;Lentini
6993;89;Melilli
6994;89;Noto
6995;89;Pachino
6996;89;Palazzolo
6997;89;Rosolini
6998;89;Siracusa
6999;89;Solarino
7000;89;Sortino
7001;89;Portopalo
7002;89;Priolo
7003;90;Alghero
7004;90;Anela
7005;90;Ardara
7006;90;Banari
7007;90;Benetutti
7008;90;Bessude
7009;90;Bonnanaro
7010;90;Bono
7011;90;Bonorva
7012;90;Borutta
7013;90;Bottidda
7014;90;Bultei
7015;90;Bulzi
7016;90;Burgos
7017;90;Cargeghe
7018;90;Castelsardo
7019;90;Cheremule
7020;90;Chiaramonti
7021;90;Codrongianos
7022;90;Cossoine
7023;90;Esporlatu
7024;90;Florinas
7025;90;Giave
7026;90;Illorai
7027;90;Ittireddu
7028;90;Ittiri
7029;90;Laerru
7030;90;Mara
7031;90;Martis
7032;90;Monteleone
7033;90;Mores
7034;90;Muros
7035;90;Nughedu
7036;90;Nule
7037;90;Nulvi
7038;90;Olmedo
7039;90;Osilo
7040;90;Ossi
7041;90;Ozieri
7042;90;Padria
7043;90;Pattada
7044;90;Perfugas
7045;90;Ploaghe
7046;90;Porto
7047;90;Pozzomaggiore
7048;90;Putifigari
7049;90;Romana
7050;90;Sassari
7051;90;Sedini
7052;90;Semestene
7053;90;Sennori
7054;90;Siligo
7055;90;Sorso
7056;90;Thiesi
7057;90;Tissi
7058;90;Torralba
7059;90;Tula
7060;90;Uri
7061;90;Usini
7062;90;Villanova
7063;90;Valledoria
7064;90;Viddalba
7065;90;Tergu
7066;90;Santa
7067;90;Erula
7068;90;Stintino
7069;91;Aritzo
7070;91;Atzara
7071;91;Austis
7072;91;Belvì
7073;91;Birori
7074;91;Bitti
7075;91;Bolotana
7076;91;Borore
7077;91;Bortigali
7078;91;Desulo
7079;91;Dorgali
7080;91;Dualchi
7081;91;Fonni
7082;91;Gadoni
7083;91;Galtellì
7084;91;Gavoi
7085;91;Irgoli
7086;91;Lei
7087;91;Loculi
7088;91;Lodè
7089;91;Lula
7090;91;Macomer
7091;91;Mamoiada
7092;91;Meana
7093;91;Noragugume
7094;91;Nuoro
7095;91;Oliena
7096;91;Ollolai
7097;91;Olzai
7098;91;Onanì
7099;91;Onifai
7100;91;Oniferi
7101;91;Orani
7102;91;Orgosolo
7103;91;Orosei
7104;91;Orotelli
7105;91;Ortueri
7106;91;Orune
7107;91;Osidda
7108;91;Ottana
7109;91;Ovodda
7110;91;Posada
7111;91;Sarule
7112;91;Silanus
7113;91;Sindia
7114;91;Siniscola
7115;91;Sorgono
7116;91;Teti
7117;91;Tiana
7118;91;Tonara
7119;91;Torpè
7120;91;Lodine
7121;92;Armungia
7122;92;Assemini
7123;92;Ballao
7124;92;Barrali
7125;92;Burcei
7126;92;Cagliari
7127;92;Capoterra
7128;92;Decimomannu
7129;92;Decimoputzu
7130;92;Dolianova
7131;92;Domus
7132;92;Donori
7133;92;Gesico
7134;92;Goni
7135;92;Guamaggiore
7136;92;Guasila
7137;92;Mandas
7138;92;Maracalagonis
7139;92;Monastir
7140;92;Muravera
7141;92;Nuraminis
7142;92;Ortacesus
7143;92;Pimentel
7144;92;Pula
7145;92;Quartu
7146;92;Samatzai
7147;92;San
7148;92;San
7149;92;San
7150;92;Sant'Andrea
7151;92;San
7152;92;Sarroch
7153;92;Selargius
7154;92;Selegas
7155;92;Senorbì
7156;92;Serdiana
7157;92;Sestu
7158;92;Settimo
7159;92;Siliqua
7160;92;Silius
7161;92;Sinnai
7162;92;Siurgus
7163;92;Soleminis
7164;92;Suelli
7165;92;Teulada
7166;92;Ussana
7167;92;Uta
7168;92;Vallermosa
7169;92;Villaputzu
7170;92;Villasalto
7171;92;Villa
7172;92;Villasimius
7173;92;Villasor
7174;92;Villaspeciosa
7175;92;Quartucciu
7176;92;Castiadas
7177;92;Elmas
7178;92;Monserrato
7179;92;Escalaplano
7180;92;Escolca
7181;92;Esterzili
7182;92;Gergei
7183;92;Isili
7184;92;Nuragus
7185;92;Nurallao
7186;92;Nurri
7187;92;Orroli
7188;92;Sadali
7189;92;Serri
7190;92;Seulo
7191;92;Villanova
7192;93;Andreis
7193;93;Arba
7194;93;Aviano
7195;93;Azzano
7196;93;Barcis
7197;93;Brugnera
7198;93;Budoia
7199;93;Caneva
7200;93;Casarsa
7201;93;Castelnovo
7202;93;Cavasso
7203;93;Chions
7204;93;Cimolais
7205;93;Claut
7206;93;Clauzetto
7207;93;Cordenons
7208;93;Cordovado
7209;93;Erto
7210;93;Fanna
7211;93;Fiume
7212;93;Fontanafredda
7213;93;Frisanco
7214;93;Maniago
7215;93;Meduno
7216;93;Montereale
7217;93;Morsano
7218;93;Pasiano
7219;93;Pinzano
7220;93;Polcenigo
7221;93;Porcia
7222;93;Pordenone
7223;93;Prata
7224;93;Pravisdomini
7225;93;Roveredo
7226;93;Sacile
7227;93;San
7228;93;San
7229;93;San
7230;93;San
7231;93;Sequals
7232;93;Sesto
7233;93;Spilimbergo
7234;93;Tramonti
7235;93;Tramonti
7236;93;Travesio
7237;93;Vito
7238;93;Vivaro
7239;93;Zoppola
7240;93;Vajont
7241;93;Valvasone
7242;94;Acquaviva
7243;94;Agnone
7244;94;Bagnoli
7245;94;Belmonte
7246;94;Cantalupo
7247;94;Capracotta
7248;94;Carovilli
7249;94;Carpinone
7250;94;Castel
7251;94;Castelpetroso
